User,User Mentioned
599943104,17347668
1039759933728645120,313950046
1039759933728645120,324467993
1286364022405767170,10228272
1221765850882985985,10228272
828841083257778176,36042554
828841083257778176,183310940
973255843,612473
1079120511756468225,33584794
2888579016,10228272
193618557,16086928
193618557,17994536
705904579,2404873099
705904579,36042554
1138614124030648321,25053299
289166086,939091
73798705,10228272
606669336,21857067
347413842,19678937
2470622618,10228272
1273833539222548480,25589776
780515679887724544,10228272
1299877337148936192,53469538
107774583,268364203
107774583,806116126027550720
107774583,148097402
107774583,342664294
107774583,1031608417612378112
107774583,1096344189997117440
1286364022405767170,10228272
599943104,17347668
1641934584,18550018
1641934584,227195141
1286364022405767170,10228272
3024138740,14433996
1497164335331880964,182107650
1286364022405767170,10228272
1432525105356279810,10228272
939953022800510976,10228272
214129024,493365529
507268900,16834659
1352374716150001664,10228272
39627988,10228272
1431373896008224772,10228272
1286364022405767170,10228272
1286364022405767170,10228272
1032561480,10228272
1114051056084893697,36042554
1114051056084893697,14224719
1114051056084893697,441636351
1114051056084893697,859363899291742210
709252640283058176,709252640283058176
1431373896008224772,10228272
398568226,14677919
1431373896008224772,10228272
21836962,115105973
21836962,36042554
16285710,1593566023
1286364022405767170,10228272
1327390388773138434,14922225
3297403445,10228272
1077886644047495169,1077886644047495169
913061360,10228272
1070435923,17446621
762062052,1062124370
1286364022405767170,10228272
1203884614239932416,36327407
2996530896,36042554
27378369,10228272
729736507251007493,14792049
1401843306678554626,870956816737345537
30945921,36042554
27378369,10228272
96832964,47569170
96832964,68927629
1431373896008224772,10228272
1531125628988100608,16312316
564622121,564622121
827456681940443139,945622780367708160
1518027433336737792,21780652
137514239,1399359289970548743
144554330,10228272
248406874,1250086724128182273
27378369,10228272
1049661885187010560,16343974
27378369,10228272
1211452195092090880,18839785
1211452195092090880,471741741
1286364022405767170,10228272
562003924,10228272
841069361049800706,33584794
27378369,10228272
350248692,10228272
1263434828181053440,123171317
1105294350357954561,42672470
1234379869338980352,783214
27378369,10228272
1403414985720487939,1033994695595065347
1431373896008224772,10228272
184975034,14173315
223798327,10228272
2379122167,10228272
946147499483582464,1111320127
27378369,10228272
704558982,234053160
837799477,15027207
5746452,3108351
1497164335331880964,17469289
1272903210,11348282
15448383,380648579
1566741796449062912,1323730225067339784
27378369,10228272
1456887496973987842,946213559213555712
137777900,471741741
27378369,10228272
1467318399373959171,10228272
93436166,14689728
1554864575769632768,72522001
1564585751798370306,10228272
2628017594,158426909
2628017594,2836421
184975034,14173315
1158978238003085312,36042554
1545784678904344578,12134862
1545784678904344578,587292283
1545784678904344578,23789956
634926870,1652541
1497164335331880964,17469289
540287608,10228272
1286569999482552321,1286569999482552321
902730030,10228272
1211452195092090880,18839785
1211452195092090880,471741741
1049661885187010560,774195721000087552
729956745829699584,25960714
729956745829699584,246530390
607119738,36042554
734912535493632004,74712538
1424241752999927811,36042554
396044297,242696106
1344619338536345602,16343974
144554330,10228272
828841083257778176,36042554
1211452195092090880,18839785
1211452195092090880,471741741
1268923514402324487,1192160073897988096
1497164335331880964,17469289
226596397,226596397
226596397,726729947662946305
226596397,71267215
15004241,15942137
103742790,1903382054
20062187,216299334
20062187,10228272
171266293,16012783
1426293729472749571,3108351
977762696,758701597107032065
1381188716404871169,28785486
1381188716404871169,11855772
1384964373475516420,10228272
597251143,9609632
278400262,278400262
238779076,595420387
1039759933728645120,313950046
1039759933728645120,324467993
184975034,10228272
1482941172855283719,16343974
23121787,457984599
108252296,310239584
860755177,774195721000087552
1052068233933672450,182189888
1182947209,36711022
861200573483200512,10228272
1973804100,19380829
1044265210448510976,1336852817886253057
105822985,65045121
1437676751082037252,254515782
963461160,807095
963461160,16027904
187370490,10228272
1527959903876177920,71201743
101378292,19345435
1362412489137393664,989039924170158080
138917150,56223278
138917150,22703645
1345132092733206530,10228272
50652373,20562637
55219701,229009574
824427294269722626,10228272
275783771,51903669
1203884614239932416,108852592
36612101,16714896
1431373896008224772,10228272
1487134403750936578,86925202
1038081769,4429974280
2429788189,10228272
239325649,65357102
1345132092733206530,10228272
60305534,18839785
36445431,1367625655874031616
275000320,15947602
86141342,21215620
711760467383877632,1174976701186506752
15676578,1339835893
1356118904330801155,166985114
14897840,54261520
1193449428041883648,36042554
732311562,732311562
18012632,15391102
2780591618,2780591618
1663938332,17525171
1663938332,2439731
43309133,3133543325
43309133,157981564
18158130,106681490
18158130,3116456634
18158130,160858057
18158130,960382456267288576
115105973,36042554
16714896,17456542
1341894418324983809,469194846
702189691261456384,10228272
1141007819015163904,16542798
387780537,10228272
947384047,453244231
1321602354618241024,357211620
932459498329001984,36042554
1539938448,15012486
732311562,36042554
849607396523728896,234053160
711760467383877632,1149252666716909568
1495918608882745345,10228272
1145381058961190912,103821088
2287294043,2325248555
1045152173166919680,10228272
21711167,3226282347
1330340130322849793,10228272
95001048,54387680
51110025,203123011
1525809620425375744,18839785
1113844459689529346,21753847
1504205697961148427,76117833
1504205697961148427,16247383
977762696,254515782
1126937736122982401,33747810
1369184574387855361,27252380
323605043,10228272
341645071,965331540
1362192807901990915,24860312
1362192807901990915,910572372410949632
1362192807901990915,1184542426867884032
1362192807901990915,199277971
1362192807901990915,958760845835685888
1362192807901990915,20422967
1362192807901990915,542115426
1362192807901990915,246103
1362192807901990915,135295059
1362192807901990915,302413828
1362192807901990915,950288077230047233
1362192807901990915,1165648946246627328
1362192807901990915,139947687
1362192807901990915,388521647
27594514,20518298
878516260014784512,18839785
1147121934095671296,36042554
2204321239,471741741
2204321239,1232906679395577856
2204321239,207809313
632667723,10228272
1156199431219208192,18839785
57366246,12599562
57366246,16311530
57366246,16295886
57366246,59844723
265014829,49701099
984679143676588033,5402612
1293432154903334912,44196397
1293432154903334912,14171401
1293432154903334912,11150432
1293432154903334912,4767021
20904867,14677919
710622658166185984,10228272
1078658185811046400,819130177
328792635,48353398
328792635,191123656
328792635,17679977
328792635,16034244
328792635,6433472
1283453882769780737,10228272
977822080166125568,406761349
90478157,12053
1520315525204955137,10228272
833745949470183425,18839785
1087382769326379009,5402612
1087382769326379009,612473
1087382769326379009,19701628
1087382769326379009,3131144855
1087382769326379009,938002728898347008
1087382769326379009,75246346
1087382769326379009,122658025
1087382769326379009,37034483
1087382769326379009,824922110
3248389508,18839785
3248389508,2163039523
3248389508,705837196788412416
794097636,8162322
794097636,36042554
19581044,19581044
31151077,1670771479
31151077,48379952
344606563,36042554
777298838881177601,74452613
4660466899,36042554
16881711,5770442
16881711,16760131
213423172,2913830408
1217198127591186437,21023681
836856888574816256,826177305043021824
836856888574816256,36042554
1567733556071243778,1003955384
1063269459647975425,22703645
1063269459647975425,10228272
2298155280,16573941
541121097,236466533
2285319241,81522809
2285319241,35992483
2285323423,81522809
2285323423,35992483
1302694556937396228,25084916
1302694556937396228,24109979
1302694556937396228,19426551
15174869,16225445
1226717426,946213559213555712
1448739279258198019,612473
1122878446038847489,4100629274
1122878446038847489,226438440
1122878446038847489,1372462019518029824
1122878446038847489,36042554
790263792747720704,10228272
182461754,85796380
70298701,36042554
1353878068411183107,3373682789
1353878068411183107,36042554
6509832,47080299
4993981,1559070798
4993981,227682918
790781227498254336,314479335
790781227498254336,1517782691814465539
790781227498254336,2889386955
760629750796738561,10228272
199960278,15470058
16031927,10228272
29733577,14427407
146905381,17631078
3075144800,18839785
1412280616855343104,541499063
3395895053,457984599
63703466,65357102
1177472788489068544,294176860
374186146,10228272
855494125,2284718570
855494125,17631078
167062995,18949452
716135216,12848262
4056386233,155814794
313866437,18274846
959219314812489728,52387455
6509832,3157004433
6509832,47080299
2499418290,33747810
281693070,16887175
1533468292836315136,2574232910
1533468292836315136,1311622751216562176
1533468292836315136,1235236614088962049
1533468292836315136,1259738335549030404
1533468292836315136,75335950
8122162,234053160
1474251930822193170,6467332
1474251930822193170,34228791
1474251930822193170,14353202
1474251930822193170,3131144855
1474251930822193170,164263382
274050913,234053160
1168314834149990401,1226012039098691584
20540785,3131144855
110971721,10228272
11886762,10228272
903255950,3320990216
4890893667,95588504
18259219,731980129346392064
1508356309909110789,10228272
3298899128,10228272
1284864182530211841,36042554
1284864182530211841,46072827
454323057,2284718570
185365655,725675895965552640
185365655,1925453786
185365655,39356200
185365655,209176493
185365655,733364852
185365655,66319030
185365655,188402805
185365655,1566430494669082624
14961844,1161431179
306448073,19380829
20013113,1148707721878724609
12599562,820535006
12599562,17621710
12599562,79810918
12599562,1372067504
12599562,16311530
12599562,59844723
12599562,16295886
1445540258381062149,6467332
1445540258381062149,34228791
1445540258381062149,14353202
1445540258381062149,3131144855
1445540258381062149,164263382
1224588048765091840,283283508
991906705364672512,34305774
451730785,234053160
1502855680042053632,18169098
35059572,1367226839660306432
35059572,824472386707869697
35059572,90972720
35059572,1436705420047912960
35059572,221836321
35059572,113457937
35059572,1331989339002212352
35059572,19334181
35059572,1561789261464076291
35059572,1348196294003712001
35059572,946213559213555712
59545381,36042554
1558327987,10228272
12798922,91478624
1370269173436317697,7587032
312149882,1367531
2780591618,2780591618
1101579242100277249,36042554
60514666,155814794
894808491109392384,36042554
631810714,3157004433
3008024567,10228272
1529724333068787712,887750694563758080
748715669001232384,748715669001232384
249193658,29097819
734912535493632004,3322981529
20163762,34036028
781360901228298240,21405070
1160930653631844354,36042554
17621710,1217522142289350656
1463516221672808451,10228272
1284864182530211841,36042554
15074895,15012486
2477118215,10228272
1548294959777714178,1424422252167131140
1535788380469882880,14173315
101870097,36042554
410225875,1323730225067339784
613751151,10228272
1095306061492428802,14295415
1503105258851127297,1153045459
1503105258851127297,4098851654
1503105258851127297,804563251975462912
1503105258851127297,3171712086
299975120,108611807
1348326324243464199,10228272
1328546318113968136,294176860
1471993723156369413,1273019068333780993
774705486436397057,1446925897416724486
1295570165065592833,10228272
138264637,3241709954
138264637,1292777271250518017
329141413,10228272
1204627550,19380829
2678877967,36042554
2678877967,2678877967
2678877967,256833444
269863733,263099844
843168438,24133242
2764902529,43043404
258071228,19380829
1123403359,4729542822
16072676,18646108
16072676,123289066
16072676,1367531
544541210,10228272
14740721,2151657605
1326311075973885955,10228272
1284864182530211841,22120359
1284864182530211841,46072827
1044265210448510976,17525171
1423543075583012867,36042554
1432731347202846723,1168428316522680320
1432731347202846723,1579669898
20592066,457984599
1311146031237730305,14344823
1311146031237730305,15207668
809880978,36042554
809880978,29285711
262522211,932163222
1496132256133435397,260846506
1524179156547817472,26028938
1539321591481237505,985636354934628354
1539321591481237505,1354428044140818433
1539321591481237505,3241823890
1539321591481237505,148496144
6509832,3157004433
6509832,47080299
1382113724778053640,19380829
790781227498254336,15687399
790781227498254336,314479335
790781227498254336,2889386955
790781227498254336,352184105
1443543592530812935,1555626251519492097
24631043,10228272
341867994,10012122
932926626492399616,10228272
835722903630958593,835722903630958593
1421649209997070336,1551920231546765313
1502817375267311619,2425151
1502817375267311619,783214
1502817375267311619,180505807
1502817375267311619,19426551
1502817375267311619,25084916
1204069035949936643,3033142977
1204069035949936643,1372354505623355397
1204069035949936643,830075759444295682
1520238936517455873,26099610
1520238936517455873,26439238
1088647271472783360,1201540828608507904
1088647271472783360,113009399
1088647271472783360,729956649893568512
734912535493632004,1673855804
734912535493632004,1673855804
18259219,27931710
1246309263003152384,10228272
313241487,2290009928
313241487,36352595
313241487,177115800
313241487,988404004014112768
313241487,2175864181
313241487,1221679824642535426
717770214826450944,10228272
1307212534324146178,27252380
1158221581740650497,41634520
258071228,19380829
1426293729472749571,9300262
1094587986,14295415
56160047,36042554
140353753,20987043
140353753,22646514
2749149145,10228272
734912535493632004,935579518433136640
734912535493632004,4828189833
734912535493632004,24744541
1043198390744571911,10228272
281854174,946213559213555712
1438292370014056450,23083404
1438292370014056450,890891
1083950523030503429,2779389582
1083950523030503429,28628850
1083950523030503429,3195591187
2249057955,20074569
1568065120332292106,10228272
1263437201511194624,10228272
1316523898989617153,129929806
1457822040384233484,1298648659362373632
1488908697795444738,17469289
16319888,80989226
389038625,20449296
158483996,1394204360
2164575084,18839785
2164575084,471741741
492753749,4898091
983759283593580546,21780652
72694283,16331010
3777202704,36042554
453719672,1467426845289168898
24113341,31604067
72694283,16331010
1154158195,8105922
471119966,292356812
471119966,1155101731841347584
767350161580318720,115624161
1438854472013209609,121254571
1398112088497606660,301933967
72694283,16331010
160164370,36042554
309238549,5988062
1282194625,1282194625
1431793813,10228272
242696106,166985114
242696106,974241070371373056
632667723,700784500658208768
882631992679907328,560159133
882631992679907328,100428812
1132601333133897729,16343974
19581044,19581044
1362580296185434112,18542457
1369466363127889923,19380829
5493342,10228272
1288123472162353155,1459705164403777540
1090170385817980928,10228272
3013083120,36042554
3013083120,951329876
1551516809178009602,36042554
1501519464952643586,65357102
101540585,471741741
1495320694359482370,19636948
1528094055397265409,754393222563102720
1528094055397265409,412996552
68285315,342765823
551542912,14173315
42546287,36042554
2388652505,1024578432498376704
60057436,10228272
1190233177765249025,65357102
1488733712116236290,10228272
1469486679459344398,10228272
2397836401,339418611
2397836401,106355048
1568061630394830849,36042554
1473730315,996449873648992262
1473730315,45500908
1473730315,33145879
35352723,156720463
35352723,219358055
35352723,541892389
1435036916261351425,20793816
140353753,20987043
140353753,22646514
6509832,47080299
306610942,306610942
763183000024715264,16343974
1466637993721139201,10228272
828965165139779584,834348637
2780591618,2780591618
1140144981677506560,14173315
77331571,742143
1232236164,228535666
1232236164,16834659
178549019,89090040
178549019,22061951
306610942,306610942
1336851290224128001,136489548
1042741756838731776,41634520
19396560,36042554
1519942157917954048,36042554
1563102300113358848,1570736126
1563102300113358848,190145319
1563102300113358848,1013355443324899328
2479088160,14740721
734912535493632004,3322981529
1379717239054553088,10228272
1517630627688120320,254515782
1459285521771991044,10228272
947513383657521152,310239584
947513383657521152,115887279
947513383657521152,867675096395038720
947513383657521152,1198844522953871360
790781227498254336,1034180386736295938
790781227498254336,136932734
790781227498254336,36042554
4198195577,2835962353
1232118188671934464,10228272
24044845,10228272
56413858,56561449
487787361,1350150750966603777
37709190,10228272
1553980539677249537,14677919
109927655,1488043141634551814
98362607,905720019438379008
1547861739168903168,14173315
987716580040757249,36042554
2370501084,26185970
2370501084,183036128
152072446,457984599
25939733,14173315
1146637298,36042554
1146637298,108562672
513708763,1308040127487279106
1472750945662500865,35792723
1472750945662500865,138037459
1472750945662500865,9300262
1472750945662500865,1457704420171468803
1472750945662500865,1141490410889601025
4923203246,10228272
1039759933728645120,313950046
1039759933728645120,760469932043825152
2277359442,36042554
492858945,2460496754
2570135946,2460496754
3312051122,2460496754
1409219496,2460496754
612320569,2460496754
745123039298232321,2460496754
170984906,2460496754
74382140,2460496754
2187924806,2460496754
936366834168803338,10228272
1032146964,10228272
2714186022,122453931
1559733098,1559733098
724122288853938176,36042554
928527662,153040464
3320562114,822215679726100480
3320562114,52544275
3320562114,29547260
140353753,20987043
140353753,22646514
1942223971,2511441026
71080496,878558358
1099831058193891328,3302796739
1182947209,148529707
37206945,16714896
1163105322137006080,66857043
1163105322137006080,24538648
1163105322137006080,461577457
1163105322137006080,7855062
1163105322137006080,311502203
1163105322137006080,18033062
1163105322137006080,27943891
1413699391068819456,1361099944585687040
1413699391068819456,1287785714566836225
23729603,36042554
27910334,5225991
1001110069,36042554
1174718360761843712,19380829
1264315114716528642,3983151149
1083744705576202244,36042554
306610942,306610942
936366834168803338,10228272
88379411,10228272
1120937489424760832,1558308477495541760
1518715549588500480,14857290
140353753,20987043
140353753,22646514
91271818,100628886
91271818,795802204464644097
4828168941,16331010
2459282972,1112585717090181121
1139929288164007936,36042554
2322499683,10228272
489756858,15676578
1487588742202335315,14260960
1487588742202335315,1367531
1487588742202335315,19562228
4881290291,10228272
62658408,1453871599304822787
98362607,905720019438379008
3256833367,1416053085542125570
16542708,15012486
1085870396614660096,36042554
1468891688928043009,38154763
16189658,22793955
1498447340646113286,36511031
917714498504425472,2768501
14272300,8940342
32201814,118942188
3269001037,3269001037
1562684712388214784,17591170
121127805,742143
121127805,27617013
1076965118,68376276
842064753476440064,1897864982
1130774306265358341,10228272
2925922793,164418122
288488280,32015343
140353753,20987043
140353753,22646514
711760467383877632,1149252666716909568
301153757,1195447597978279938
301153757,1550231832486092802
301153757,1099380632314990592
1493960988990881793,83795099
447735174,294176860
1523938789,16374906
305594027,36042554
305594027,208019751
1466445099512958980,36042554
1466445099512958980,208019751
4079777432,18903739
4079777432,42072532
4079777432,1143009864
100761461,10228272
305555125,74980737
1193051446561787910,4970411
711760467383877632,1149252666716909568
1194103187902365696,185533706
51334407,10228272
130811772,36042554
2359537176,294176860
1505181313606762508,19636948
37034483,3298873918
1517630627688120320,254515782
1517630627688120320,529147678
1517630627688120320,844141009210556416
1391705060120285187,36042554
1391705060120285187,208019751
1391705060120285187,1350901
251025479,10228272
303495844,10228272
1518787580317286401,10228272
773199010882519040,951329876
875207544,36042554
875207544,190145319
875207544,79996146
974241070371373056,166985114
604932009,46520074
1504469101066223624,4628602041
84728017,20545835
1498131781438124036,36042554
1498131781438124036,949390034116988928
365754620,36042554
1541342087571853312,343961846
1541342087571853312,21335528
1541342087571853312,92943533
1541342087571853312,22046686
2609032565,10228272
4453205292,18839785
4453205292,471741741
2473747392,939091
3997102812,10228272
88379411,10228272
1217412153638039555,309087942
850908945480855552,2350451150
850908945480855552,1379730927304142856
2256808076,1294685630442733568
1561462309977001992,1205263338965323776
1561462309977001992,1276543864405479430
2556459523,36042554
1288793047816232960,859363899291742210
285548294,224495471
783889668119027713,4628602041
783889668119027713,1311671059796508672
783889668119027713,1253321413479370754
783889668119027713,306204513
783889668119027713,44900754
783889668119027713,102268884
783889668119027713,28088216
783889668119027713,158671313
783889668119027713,1301768235260366848
783889668119027713,1455548998421389313
783889668119027713,1007682098327519232
783889668119027713,60295521
783889668119027713,59468437
783889668119027713,110397597
3638215945,121371239
1271371760991195138,2834511
1548607976642166784,834348637
1217198127591186437,233033031
781235054919946240,781235054919946240
27397579,807095
1273812381278146562,380648579
825332512532475904,457984599
201648192,10228272
1607312371,36042554
609372978,19636948
890705805267349504,10228272
305594027,18839785
36579520,457984599
1219318385315647488,19709040
23790613,294176860
293713454,10228272
1466445099512958980,18839785
2882767020,14173315
26284011,39926357
26284011,3092366711
25887412,166985114
81182564,36042554
716501756,164418122
4192878795,1658039180
4192878795,779037531853713408
4192878795,883787586753441794
2571291236,36042554
1169976524205899777,164418122
1169976524205899777,14713787
1169976524205899777,25227444
1169976524205899777,1734618349
1376472890548232197,16343974
1391705060120285187,18839785
1391705060120285187,1350901
18158130,106681490
18158130,3116456634
18158130,160858057
18158130,960382456267288576
321560708,166985114
2359537176,17525171
322295839,36042554
897346706773229568,36042554
897346706773229568,471741741
951983932014198789,2284718570
1187888962016337922,2921739057
14874723,123289066
443450767,923849866861715456
443450767,2330285072
443450767,973935385557413889
443450767,1020187498075451393
443450767,1032926792988819461
443450767,1423055042
443450767,1402835879001956354
443450767,837443396
443450767,1287747087367462912
443450767,1202157705424556032
88379411,10228272
250368015,10228272
761007001824403456,17525171
218085443,36042554
23790613,2233838917
98362607,905720019438379008
14399361,1437478379511500801
1198489144470753280,10228272
84941491,2149428210
84941491,1591524073
84941491,18267548
16408207,158426909
16408207,182503471
16408207,382685028
16408207,771388593130483712
829920489778798592,2097571
829920489778798592,428333
2901318258,1093994930
1030108090954391554,36042554
1030108090954391554,1006147188177727489
1030108090954391554,1313695047519399936
1030108090954391554,256680622
1030108090954391554,202951147
1030108090954391554,1109234532589301760
123171317,123171317
273844019,36042554
273844019,951329876
273844019,40297195
2681047058,187921686
2169624524,19380829
1006504176283553792,155488031
18259219,13896552
2164403707,471741741
1347831450486284289,294176860
14923457,33747810
731953986,380749300
731953986,71231243
731953986,36042554
293713454,10228272
1969116590,36042554
1472363460503683079,36042554
1241808332396126210,605470447
1241808332396126210,1460001963047886851
1241808332396126210,141041200
1241808332396126210,52250392
1241808332396126210,1241808332396126210
1241808332396126210,1125553022883463168
1241808332396126210,820602714
1241808332396126210,516928428
1241808332396126210,1136771600487989249
1241808332396126210,927649007559757824
1241808332396126210,2460431425
1241808332396126210,182845963
1470344012842295299,36042554
24356170,10228272
1356621427,2913830408
26413411,10228272
1369466363127889923,19380829
472122299,1652541
1463799957828243457,1566994426760941568
3251581220,948212095686008832
2855406865,1859495642
629225409,10228272
4381226353,10228272
709318729,14182050
861365619509391360,11522502
1000776458674102272,191461735
1000776458674102272,28725464
1000776458674102272,103018203
1000776458674102272,17839025
2255491980,10228272
1140230609781919745,25960714
1329215021641961472,380749300
80010199,17471979
232423000,36042554
1288793047816232960,859363899291742210
15446067,13058772
1250621681569132545,10228272
1543793745077977089,6467332
1543793745077977089,34228791
1543793745077977089,14353202
1543793745077977089,3131144855
1543793745077977089,164263382
149538421,343627165
149538421,1903382054
1040480221827235841,51241574
2837527839,14224719
628724644,156818636
2359537176,475988505
20384756,19733334
712623374829166593,10228272
485536548,83987372
1313876717015105547,1164238852187414529
48204005,270338248
48204005,36042554
6509832,35152376
1204240905982631936,64491635
76398387,19257498
1309582843,19284888
1309582843,22824243
1309582843,291831562
1309582843,202590356
1309582843,3131243261
18259219,20201160
18259219,13896552
26020465,14260960
20711586,242353376
55068578,946213559213555712
18694450,36042554
1447932781984686093,14173315
1447932781984686093,15012486
1447932781984686093,1367531
1447932781984686093,1349170292564905988
1447932781984686093,2836421
1447932781984686093,1349149096909668363
1447932781984686093,14173315
1447932781984686093,16613399
1447932781984686093,39344374
580882653,8197942
1081846140,34613288
1372685820528717824,55131390
1372685820528717824,931491925
1372685820528717824,470983439
1372685820528717824,27405787
1372685820528717824,477298313
162667444,2439731
7281192,78012548
1521997355901648896,10228272
843283389105000448,36042554
1531245978338344960,7587032
1531245978338344960,759251
1531245978338344960,36042554
1531245978338344960,22703645
1531245978338344960,44196397
1531245978338344960,281290006
967772587366469633,818893114979061761
1367765484007923713,206920526
105364330,1226012039098691584
341966530,79996146
341966530,463248390
93385075,15688781
1425192012278484992,10228272
1725699350,837050946643456013
1725699350,1495010211991539714
64763379,1169393857508913153
312149882,1367531
1367531,56561449
1522002340282511360,19380829
901169035,10228272
3087794745,22046686
3087794745,36042554
18956073,55246869
3917094194,36042554
1018037413,2365950774
1268514208477569025,3171712086
2829177580,10228272
17622117,10228272
40776824,15577108
1293505414999416832,24705126
1068857511220891649,444349825
1006233896,65357102
381346891,121639467
381346891,1250120150
100812736,232427887
100812736,89522068
12798922,91478624
71664307,148529707
50227258,36042554
959152370746839040,716994299154546688
1459164787129012230,811972460560019456
312149882,457984599
74382140,2678877967
74382140,256833444
170984906,2678877967
170984906,256833444
612320569,2678877967
612320569,256833444
492858945,2678877967
492858945,256833444
3312051122,2678877967
3312051122,256833444
1409219496,2678877967
1409219496,256833444
2187924806,2678877967
2187924806,256833444
745123039298232321,2678877967
745123039298232321,256833444
2570135946,2678877967
2570135946,256833444
17387589,17469289
1426909781273374721,1005738156665106433
1426909781273374721,1309348784330031104
516273795,12848262
1532199909264265218,10228272
1436396508929134595,949328502330937345
2370501084,26185970
1288292285868843014,36042554
50425887,10228272
69904027,17481977
69904027,19915362
69904027,14353202
69904027,138037459
69904027,36042554
854678217633878017,38647512
3315015969,1329536963356090369
3315015969,145746533
2333189636,10228272
3087794745,22046686
3087794745,36042554
3087794745,956066287788097543
197763471,15438913
857073955462623232,584832649
857073955462623232,36042554
98362607,905720019438379008
1447823925497393152,1447823925497393152
34863269,224495471
86534275,10228272
1476735731020095493,294176860
2233452949,145125358
4192878795,1658039180
4192878795,883787586753441794
366517094,17469289
722324573199294464,430452224
722324573199294464,247175898
914147090015670272,1072915220
1438121909619679251,1438121909619679251
1438121909619679251,304146825
1565060787642798082,1504429883107250178
1565060787642798082,1105489103989157889
1520467067333677056,1276432614568726531
1517905080162336768,946213559213555712
4606641265,19380829
1243271956260102150,294176860
18170235,24963961
18170235,19426551
16714896,2768501
63654513,88980448
711760467383877632,1149252666716909568
711760467383877632,738856383639097346
1325530661093076992,182107650
321546315,10228272
1525273199226781696,10228272
20749486,457984599
1521316339138314242,457984599
1169093578028486656,36042554
110534982,23483116
58683409,211310180
1510829285715890184,79923522
1554126658155810816,10228272
1527887461271097344,1527887461271097344
1527887461271097344,36042554
754122990132994048,918721082231742464
727467954477002753,1182168670811746305
1420973029778092032,1420973029778092032
360999058,37442041
1568055646146134025,1449242002042851329
1202688837723361280,19380829
1549560877279494144,36042554
350663882,25053299
1149805778544541697,2245639517
1149805778544541697,3764301
1149805778544541697,237826448
1149805778544541697,1298338748657278978
40624417,16559378
40624417,10228272
1608446418,94628304
1475984318342258691,22526070
4202082262,4202082262
614299748,1323730225067339784
2645763574,1245033248507469870
1138511886,10228272
117057841,10228272
19581044,19581044
465930776,1305153120775942145
465930776,40297195
1499877107316535296,754006735468261376
34280356,46775360
541937382,18561094
541937382,19709040
1560609425089769472,1463489089206816773
1560609425089769472,1452145642667577347
828841083257778176,36042554
828841083257778176,84554399
828841083257778176,54829997
59140670,10228272
827072741304004609,294176860
19215253,2996801
18149465,2351723418
18149465,1256741
1447848020997857283,939091
1406622935104753665,457984599
944809450388385793,22703645
944809450388385793,1224338688898936832
944809450388385793,1134838745960800256
944809450388385793,1330954889682358274
2549907157,347097637
2549907157,21075591
2549907157,16734909
1471192219713429506,10228272
1087463507115749378,160856325
1533739344426508289,1249319185064153088
356823493,2974181588
128873303,10228272
1106792690321162240,1216793092134723586
1366366808807256065,36042554
1168969749570752514,2883841
2727043383,35787166
15448383,380648579
289359450,10228272
389810892,148529707
1496597337929625606,96997907
51378153,16714896
711760467383877632,1149252666716909568
711760467383877632,255141945
44096053,2768501
44096053,16832632
44096053,85436197
293866044,934097294093357057
221712794,155954125
221712794,2097571
1450010737905176582,5120691
1253160048362225665,27677597
27961673,457430699
167205001,2348783658
3041655736,19709040
15636580,15754281
1479406794162294786,1392098592685498368
450762904,3311083947
450762904,198567904
450762904,123289066
1444555551338237953,10228272
2821339472,124219349
14296548,42935483
14296548,23507493
472122299,738176980458184704
1465280333583106048,19701628
18908973,3493236737
1459176197506535429,32421005
1459176197506535429,135494243
1459176197506535429,51241574
128873303,10228272
1568026984235646976,1177284747158065157
1568026984235646976,407781903
1382214164,10228272
17348525,142406930
1496920933646356483,36042554
4855180467,1349389690147897352
927426236137201664,770546984990093313
927426236137201664,3110187962
766443886113947649,273533470
1317405829729980416,1903382054
977660786,14792049
191435331,558797310
439832704,294176860
72694283,22650211
3193701535,10228272
1360202900702601219,1237157616951758848
1360202900702601219,4694011844
439832704,12848262
610322010,10228272
153695131,90841111
1307360155177111553,10228272
1031051509235167232,36042554
1432011895599476742,10228272
541937382,2876547755
541937382,19709040
1289747019163144192,1006357693983051776
297577989,233033031
753358988,20622594
3312051122,254515782
2570135946,254515782
74382140,254515782
156464691,254515782
1409219496,254515782
170984906,254515782
57248499,254515782
121639467,254515782
492858945,254515782
612320569,254515782
745123039298232321,254515782
1098451166306824193,254515782
2187924806,254515782
269581619,254515782
63362429,254515782
2334149636,428333
2334149636,2836421
2334149636,20815049
1425192012278484992,10228272
1391569558834606082,1379223258747129859
1457338069154140165,36042554
18753424,93766096
526862459,457984599
2563631676,10228272
3238617372,16343974
1253810716810846211,15012486
3374876560,25589776
20252482,492217633
20252482,1310616553
20252482,895004072713097216
20252482,297193926
20252482,20252482
222913219,10228272
1270465243106418690,36042554
1440582897430196227,10228272
1485005337887342594,10228272
481665779,18777618
330794832,10228272
999347040541913094,36042554
43306669,400125941
43306669,905604214398738433
1471605261936652292,1406516750070386690
25235151,6107422
728124186950926336,8197942
104722783,39453212
104722783,461853598
1245504668815458310,1065249714214457345
4187493815,68724671
175707657,22650211
1016598592281247744,36042554
101513450,166985114
101513450,36042554
944460562540273664,36042554
944460562540273664,471741741
1548114466490818560,10228272
1365411807683354624,216299334
1365411807683354624,22956220
24842995,17125730
